0.000000000000000000e+00 4.716387500000000000e+08
2.400586080586080556e-02 2.058850000000000000e+05
4.801172161172161112e-02 1.520060000000000000e+05
7.201758241758240975e-02 1.450570000000000000e+05
9.602344322344322225e-02 1.508560000000000000e+05
1.200293040293040348e-01 1.896770000000000000e+05
1.440351648351648195e-01 3.167760000000000000e+05
1.680410256410256320e-01 6.049280000000000000e+05
1.920468864468864445e-01 1.047913000000000000e+06
2.160527472527472570e-01 1.642009000000000000e+06
2.400586080586080695e-01 2.279093000000000000e+06
2.640644688644688820e-01 3.027446000000000000e+06
2.880703296703296390e-01 3.851707000000000000e+06
3.120761904761904515e-01 4.593115000000000000e+06
3.360820512820512640e-01 5.414017000000000000e+06
3.600879120879120765e-01 6.549710000000000000e+06
3.840937728937728890e-01 7.374382000000000000e+06
4.080996336996337015e-01 7.698724000000000000e+06
4.321054945054945140e-01 8.259610000000000000e+06
4.561113553113553265e-01 8.946222000000000000e+06
4.801172161172161390e-01 9.626716000000000000e+06
5.041230769230768960e-01 1.037757300000000000e+07
5.281289377289377640e-01 1.106470300000000000e+07
5.521347985347985210e-01 1.159520600000000000e+07
5.761406593406592780e-01 1.238254400000000000e+07
6.001465201465201460e-01 1.284675800000000000e+07
6.241523809523809030e-01 1.363178600000000000e+07
6.481582417582417710e-01 1.420281200000000000e+07
6.721641025641025280e-01 1.508743900000000000e+07
6.961699633699633960e-01 1.540825500000000000e+07
7.201758241758241530e-01 1.599399900000000000e+07
7.441816849816850210e-01 1.676804300000000000e+07
7.681875457875457780e-01 1.707374100000000000e+07
7.921934065934065350e-01 1.750952300000000000e+07
8.161992673992674030e-01 1.771399200000000000e+07
8.402051282051281600e-01 1.785522800000000000e+07
8.642109890109890280e-01 1.839170700000000000e+07
8.882168498168497850e-01 1.834015700000000000e+07
9.122227106227106530e-01 1.872766200000000000e+07
9.362285714285714100e-01 1.912705000000000000e+07
9.602344322344322780e-01 1.971435900000000000e+07
9.842402930402930350e-01 2.071538100000000000e+07
1.008246153846153792e+00 2.131225600000000000e+07
1.032252014652014660e+00 2.213843400000000000e+07
1.056257875457875528e+00 2.256335900000000000e+07
1.080263736263736174e+00 2.297399700000000000e+07
1.104269597069597042e+00 2.313226800000000000e+07
1.128275457875457910e+00 2.380841600000000000e+07
1.152281318681318556e+00 2.416135600000000000e+07
1.176287179487179424e+00 2.457135300000000000e+07
1.200293040293040292e+00 2.496219200000000000e+07
1.224298901098901160e+00 2.565491300000000000e+07
1.248304761904761806e+00 2.536712800000000000e+07
