0.000000000000000000e+00 4.963059640000000000e+08
2.400586080586080556e-02 2.046760000000000000e+05
4.801172161172161112e-02 1.502470000000000000e+05
7.201758241758240975e-02 1.440950000000000000e+05
9.602344322344322225e-02 1.424360000000000000e+05
1.200293040293040348e-01 1.412720000000000000e+05
1.440351648351648195e-01 1.402500000000000000e+05
1.680410256410256320e-01 1.456020000000000000e+05
1.920468864468864445e-01 1.513220000000000000e+05
2.160527472527472570e-01 1.562380000000000000e+05
2.400586080586080695e-01 1.662350000000000000e+05
2.640644688644688820e-01 1.927280000000000000e+05
2.880703296703296390e-01 1.946300000000000000e+05
3.120761904761904515e-01 1.986740000000000000e+05
3.360820512820512640e-01 1.899740000000000000e+05
3.600879120879120765e-01 2.464110000000000000e+05
3.840937728937728890e-01 2.986970000000000000e+05
4.080996336996337015e-01 1.899750000000000000e+05
4.321054945054945140e-01 1.853070000000000000e+05
4.561113553113553265e-01 1.930380000000000000e+05
4.801172161172161390e-01 2.001370000000000000e+05
5.041230769230768960e-01 2.053080000000000000e+05
5.281289377289377640e-01 2.109070000000000000e+05
5.521347985347985210e-01 2.177280000000000000e+05
5.761406593406592780e-01 2.218670000000000000e+05
6.001465201465201460e-01 2.296970000000000000e+05
6.241523809523809030e-01 2.355310000000000000e+05
6.481582417582417710e-01 2.407030000000000000e+05
6.721641025641025280e-01 2.527960000000000000e+05
6.961699633699633960e-01 2.578220000000000000e+05
7.201758241758241530e-01 2.604200000000000000e+05
7.441816849816850210e-01 2.656580000000000000e+05
7.681875457875457780e-01 2.722970000000000000e+05
7.921934065934065350e-01 2.735970000000000000e+05
8.161992673992674030e-01 2.803360000000000000e+05
8.402051282051281600e-01 2.886620000000000000e+05
8.642109890109890280e-01 2.998860000000000000e+05
8.882168498168497850e-01 3.006020000000000000e+05
9.122227106227106530e-01 3.149470000000000000e+05
9.362285714285714100e-01 3.268370000000000000e+05
9.602344322344322780e-01 3.373740000000000000e+05
9.842402930402930350e-01 3.460800000000000000e+05
1.008246153846153792e+00 3.574780000000000000e+05
1.032252014652014660e+00 3.599270000000000000e+05
1.056257875457875528e+00 3.639760000000000000e+05
1.080263736263736174e+00 3.832960000000000000e+05
1.104269597069597042e+00 3.878880000000000000e+05
1.128275457875457910e+00 3.968290000000000000e+05
1.152281318681318556e+00 4.057040000000000000e+05
1.176287179487179424e+00 4.003770000000000000e+05
1.200293040293040292e+00 4.150040000000000000e+05
1.224298901098901160e+00 4.252710000000000000e+05
1.248304761904761806e+00 4.263540000000000000e+05
1.272310622710622674e+00 4.342970000000000000e+05
1.296316483516483542e+00 4.374710000000000000e+05
1.320322344322344410e+00 4.506760000000000000e+05
1.344328205128205056e+00 4.540510000000000000e+05
1.368334065934065924e+00 4.634960000000000000e+05
1.392339926739926792e+00 4.720250000000000000e+05
1.416345787545787438e+00 4.677230000000000000e+05
1.440351648351648306e+00 4.839750000000000000e+05
1.464357509157509174e+00 4.806600000000000000e+05
1.488363369963370042e+00 4.886750000000000000e+05
1.512369230769230688e+00 4.921600000000000000e+05
1.536375091575091556e+00 4.976430000000000000e+05
1.560380952380952424e+00 5.104400000000000000e+05
1.584386813186813070e+00 5.198600000000000000e+05
1.608392673992673938e+00 5.254640000000000000e+05
1.632398534798534806e+00 5.327680000000000000e+05
1.656404395604395674e+00 5.245730000000000000e+05
1.680410256410256320e+00 5.298070000000000000e+05
1.704416117216117188e+00 5.322860000000000000e+05
1.728421978021978056e+00 5.434020000000000000e+05
1.752427838827838702e+00 5.446780000000000000e+05
1.776433699633699570e+00 5.473350000000000000e+05
1.800439560439560438e+00 5.645870000000000000e+05
1.824445421245421306e+00 5.633380000000000000e+05
1.848451282051281952e+00 5.729220000000000000e+05
1.872457142857142820e+00 5.757050000000000000e+05
1.896463003663003688e+00 5.771210000000000000e+05
1.920468864468864556e+00 5.750780000000000000e+05
1.944474725274725202e+00 5.868940000000000000e+05
1.968480586080586070e+00 5.839570000000000000e+05
1.992486446886446938e+00 5.951530000000000000e+05
2.016492307692307584e+00 5.930060000000000000e+05
2.040498168498168674e+00 6.079680000000000000e+05
2.064504029304029320e+00 6.055290000000000000e+05
2.088509890109889966e+00 6.058830000000000000e+05
2.112515750915751056e+00 6.162540000000000000e+05
2.136521611721611702e+00 6.127930000000000000e+05
2.160527472527472348e+00 6.170570000000000000e+05
2.184533333333333438e+00 6.203550000000000000e+05
2.208539194139194084e+00 6.252510000000000000e+05
2.232545054945054730e+00 6.244050000000000000e+05
2.256550915750915820e+00 6.236940000000000000e+05
2.280556776556776466e+00 6.354680000000000000e+05
2.304562637362637112e+00 6.390460000000000000e+05
2.328568498168498202e+00 6.397610000000000000e+05
2.352574358974358848e+00 6.450420000000000000e+05
2.376580219780219938e+00 6.445240000000000000e+05
2.400586080586080584e+00 6.455860000000000000e+05
2.424591941391941230e+00 6.508810000000000000e+05
2.448597802197802320e+00 6.567390000000000000e+05
2.472603663003662966e+00 6.565800000000000000e+05
2.496609523809523612e+00 6.611760000000000000e+05
2.520615384615384702e+00 6.603450000000000000e+05
2.544621245421245348e+00 6.718770000000000000e+05
2.568627106227105994e+00 6.697110000000000000e+05
2.592632967032967084e+00 6.639250000000000000e+05
2.616638827838827730e+00 6.633410000000000000e+05
2.640644688644688820e+00 6.710990000000000000e+05
2.664650549450549466e+00 6.661100000000000000e+05
2.688656410256410112e+00 6.724010000000000000e+05
2.712662271062271202e+00 6.867910000000000000e+05
2.736668131868131848e+00 6.799330000000000000e+05
2.760673992673992494e+00 6.882990000000000000e+05
2.784679853479853584e+00 6.856020000000000000e+05
2.808685714285714230e+00 6.805080000000000000e+05
2.832691575091574876e+00 6.782230000000000000e+05
2.856697435897435966e+00 6.788740000000000000e+05
2.880703296703296612e+00 6.961770000000000000e+05
